,Longitude,Latitude,Crime type
,-2.502311,51.480412,Sex Offence
,-2.502311,51.480412,Sex Offence
,-2.502311,51.480412,Sex Offence
,-2.502619,51.479673,Sex Offence
,-2.502311,51.480412,Sex Offence
,-2.51016,51.476646,ABSO
,-2.51016,51.476646,ABSO
,-2.51016,51.476646,ABSO
,-2.51016,51.476646,ABSO
,-2.511018,51.481291,ABSO
,-2.511018,51.481291,ABSO
,-2.51016,51.476646,ABSO
,-2.509295,51.480435,ABSO
,-2.511018,51.481291,ABSO
,-2.509295,51.480435,ABSO
,-2.511018,51.481291,ABSO
,-2.509444,51.479643,ABSO
,-2.508804,51.4764,Bike theft
,-2.508788,51.477614,Bike theft
,-2.506367,51.478749,Burglary
,-2.511984,51.480064,Burglary
,-2.512594,51.48061,Burglary
,-2.514003,51.48037,Burglary
,-2.509295,51.480435,Other theft
,-2.509693,51.479939,Public order
,-2.506367,51.478749,Sex Offence
,-2.506538,51.473317,ABSO
,-2.509286,51.474483,ABSO
,-2.506734,51.475474,ABSO
,-2.506538,51.473317,ABSO
,-2.511333,51.475949,ABSO
,-2.505681,51.476612,ABSO
,-2.505681,51.476612,ABSO
,-2.511333,51.475949,ABSO
,-2.511333,51.475949,ABSO
,-2.504019,51.473373,ABSO
,-2.506538,51.473317,Burglary
,-2.511091,51.473657,Burglary
,-2.510325,51.47464,Arson
,-2.506734,51.475474,Public order
,-2.505671,51.474391,Vehicle crime
,-2.510626,51.473281,Sex Offence
,-2.511333,51.475949,Sex Offence
,-2.509614,51.472899,Sex Offence
,-2.48724,51.462069,ABSO
,-2.48724,51.462069,ABSO
,-2.488908,51.46868,ABSO
,-2.488908,51.46868,ABSO
,-2.488908,51.46868,Arson
,-2.490319,51.468701,Arson
,-2.487871,51.467309,Other theft
,-2.48676,51.464337,Vehicle crime
,-2.499945,51.466871,ABSO
,-2.498368,51.464801,ABSO
,-2.494911,51.467351,ABSO
,-2.499945,51.466871,ABSO
,-2.499945,51.466871,ABSO
,-2.499945,51.466871,ABSO
,-2.499945,51.466871,ABSO
,-2.497788,51.464498,Burglary
,-2.492933,51.468115,Arson
,-2.498247,51.468227,Vehicle crime
,-2.498247,51.468227,Sex Offence
,-2.500252,51.46732,Sex Offence
,-2.500695,51.463074,ABSO
,-2.500695,51.463074,ABSO
,-2.498283,51.462284,ABSO
,-2.500695,51.463074,ABSO
,-2.498283,51.462284,ABSO
,-2.500695,51.463074,ABSO
,-2.500896,51.465617,ABSO
,-2.503046,51.464817,Arson
,-2.500695,51.463074,Public order
,-2.506827,51.464387,Public order
,-2.500695,51.463074,Public order
,-2.506827,51.464387,Sex Offence
,-2.503046,51.464817,Sex Offence
,-2.500695,51.463074,Sex Offence
,-2.500695,51.463074,Sex Offence
,-2.500695,51.463074,Sex Offence
,-2.488828,51.462494,ABSO
,-2.487782,51.461582,ABSO
,-2.488828,51.462494,ABSO
,-2.490329,51.46158,ABSO
,-2.490271,51.465501,ABSO
,-2.488013,51.461734,ABSO
,-2.490271,51.465501,ABSO
,-2.488013,51.461734,Burglary
,-2.488522,51.464869,Public order
,-2.491085,51.4636,Vehicle crime
,-2.488828,51.462494,Sex Offence
,-2.490293,51.464943,Sex Offence
,-2.499382,51.468043,ABSO
,-2.493983,51.469315,ABSO
,-2.496764,51.469609,ABSO
,-2.496764,51.469609,ABSO
,-2.496985,51.468745,Other theft
,-2.492329,51.469511,Sex Offence
,-2.51458,51.451019,ABSO
,-2.510373,51.45057,ABSO
,-2.510373,51.45057,ABSO
,-2.51458,51.451019,Burglary
,-2.512014,51.44809,Arson
,-2.517191,51.451565,Arson
,-2.513779,51.448927,Arson
,-2.511265,51.448003,Sex Offence
,-2.513779,51.448927,Sex Offence
,-2.518736,51.45207,Sex Offence
,-2.511154,51.45481,ABSO
,-2.511776,51.456399,ABSO
,-2.513465,51.454252,Burglary
,-2.510356,51.455569,Other theft
,-2.507516,51.460284,ABSO
,-2.514718,51.456935,ABSO
,-2.506435,51.457519,ABSO
,-2.510599,51.461862,ABSO
,-2.510798,51.459065,ABSO
,-2.51451,51.458878,ABSO
,-2.506435,51.457519,ABSO
,-2.512212,51.461909,Burglary
,-2.505164,51.457201,Burglary
,-2.505164,51.457201,Arson
,-2.51451,51.458878,Arson
,-2.513258,51.46016,Other theft
,-2.511704,51.461561,Public order
,-2.50997,51.459608,Vehicle crime
,-2.507037,51.45472,Sex Offence
,-2.511821,51.463017,Sex Offence
,-2.510798,51.459065,Sex Offence
,-2.508347,51.462573,ABSO
,-2.508347,51.462573,ABSO
,-2.508347,51.462573,ABSO
,-2.500544,51.461087,ABSO
,-2.506412,51.461943,ABSO
,-2.500544,51.461087,ABSO
,-2.500544,51.461087,ABSO
,-2.508347,51.462573,ABSO
,-2.508347,51.462573,ABSO
,-2.506412,51.461943,ABSO
,-2.500544,51.461087,ABSO
,-2.506412,51.461943,ABSO
,-2.504218,51.460082,ABSO
,-2.508347,51.462573,Bike theft
,-2.5,51.458779,Burglary
,-2.502053,51.462232,Burglary
,-2.509314,51.461499,Arson
,-2.508252,51.461746,Arson
,-2.506501,51.460891,Arson
,-2.508347,51.462573,Drugs
,-2.508347,51.462573,Drugs
,-2.508347,51.462573,Drugs
,-2.508347,51.462573,Drugs
,-2.506067,51.455507,Drugs
,-2.508347,51.462573,Drugs
,-2.508347,51.462573,Drugs
,-2.508347,51.462573,Drugs
,-2.505578,51.4621,Other theft
,-2.506412,51.461943,Other theft
,-2.502053,51.462232,Other theft
,-2.506412,51.461943,Other theft
,-2.508347,51.462573,Other theft
,-2.508893,51.461141,Public order
,-2.508347,51.462573,Public order
,-2.500544,51.461087,Public order
,-2.509989,51.461361,Shoplifting
,-2.499029,51.462056,Shoplifting
,-2.509989,51.461361,Shoplifting
,-2.506153,51.46198,Shoplifting
,-2.506412,51.461943,Sex Offence
,-2.508347,51.462573,Sex Offence
,-2.500387,51.45991,Sex Offence
,-2.502053,51.462232,Sex Offence
,-2.508347,51.462573,Sex Offence
,-2.489293,51.458923,ABSO
,-2.489623,51.457465,ABSO
,-2.491212,51.459337,ABSO
,-2.495222,51.460175,ABSO
,-2.489293,51.458923,ABSO
,-2.489293,51.458923,Other theft
,-2.491202,51.461082,Public order
,-2.491212,51.459337,Vehicle crime
,-2.483264,51.453643,ABSO
,-2.485927,51.452292,ABSO
,-2.486903,51.450732,ABSO
,-2.486903,51.450732,ABSO
,-2.480998,51.453041,ABSO
,-2.486903,51.450732,ABSO
,-2.483264,51.453643,ABSO
,-2.485105,51.453482,Burglary
,-2.481588,51.453011,Arson
,-2.495215,51.448827,ABSO
,-2.49233,51.450836,ABSO
,-2.492299,51.449298,ABSO
,-2.491901,51.447097,ABSO
,-2.486496,51.449026,ABSO
,-2.489276,51.447917,ABSO
,-2.489276,51.447917,ABSO
,-2.491487,51.450075,Arson
,-2.490009,51.449137,Other theft
,-2.489104,51.450669,Sex Offence
,-2.476873,51.456268,ABSO
,-2.476919,51.452419,Burglary
,-2.463163,51.456835,Burglary
,-2.475722,51.459042,Burglary
,-2.476873,51.456268,Arson
,-2.476873,51.456268,Drugs
,-2.475722,51.459042,Other theft
,-2.454767,51.45783,Other theft
,-2.485365,51.457644,Burglary
,-2.495308,51.458799,Arson
,-2.487448,51.458607,Other crime
,-2.494664,51.455151,ABSO
,-2.494457,51.453281,ABSO
,-2.489177,51.454787,Burglary
,-2.503279,51.454548,Arson
,-2.495705,51.452916,Arson
,-2.494228,51.456043,Arson
,-2.496594,51.455215,Arson
,-2.493922,51.457033,Public order
,-2.494228,51.456043,Vehicle crime
,-2.494228,51.456043,Vehicle crime
,-2.495705,51.452916,Sex Offence
,-2.49947,51.456308,ABSO
,-2.499362,51.456965,ABSO
,-2.505342,51.453712,ABSO
,-2.506043,51.453367,ABSO
,-2.499362,51.456965,Other theft
,-2.500198,51.454489,Vehicle crime
,-2.506043,51.453367,Sex Offence
,-2.468077,51.441952,ABSO
,-2.470825,51.442031,ABSO
,-2.470825,51.442031,ABSO
,-2.470669,51.443614,ABSO
,-2.465567,51.444219,ABSO
,-2.465567,51.444219,ABSO
,-2.465567,51.444219,ABSO
,-2.473691,51.443602,Arson
,-2.471424,51.444295,Arson
,-2.465567,51.444219,Arson
,-2.471424,51.444295,Arson
,-2.471223,51.44007,Arson
,-2.473691,51.443602,Arson
,-2.473691,51.443602,Arson
,-2.468926,51.453224,ABSO
,-2.471513,51.450085,Burglary
,-2.471513,51.450085,Drugs
,-2.467762,51.450559,Sex Offence
,-2.474336,51.448941,ABSO
,-2.473012,51.447543,ABSO
,-2.475174,51.44517,ABSO
,-2.471807,51.449302,ABSO
,-2.474336,51.448941,ABSO
,-2.473012,51.447543,Burglary
,-2.475174,51.44517,Drugs
,-2.475025,51.446043,Vehicle crime
,-2.474336,51.448941,Vehicle crime
,-2.471807,51.449302,Vehicle crime
,-2.473509,51.451075,Vehicle crime
,-2.471807,51.449302,Sex Offence
,-2.471807,51.449302,Sex Offence
,-2.470373,51.447023,ABSO
,-2.45981,51.451202,Burglary
,-2.485767,51.448103,ABSO
,-2.484088,51.445817,ABSO
,-2.48117,51.447429,ABSO
,-2.487432,51.44503,ABSO
,-2.490655,51.446365,ABSO
,-2.484088,51.445817,ABSO
,-2.48117,51.447429,ABSO
,-2.484088,51.445817,ABSO
,-2.485767,51.448103,ABSO
,-2.488093,51.443606,Burglary
,-2.487432,51.44503,Arson
,-2.48902,51.446821,Arson
,-2.479239,51.44723,Other theft
,-2.488093,51.443606,Public order
,-2.484088,51.445817,Vehicle crime
,-2.484252,51.443586,Sex Offence
,-2.484252,51.443586,Sex Offence
,-2.483025,51.441865,ABSO
,-2.486943,51.442325,ABSO
,-2.484721,51.443054,Arson
,-2.484721,51.443054,Public order
,-2.484721,51.443054,Sex Offence
,-2.488038,51.442419,Sex Offence
,-2.483254,51.443177,Sex Offence
,-2.484721,51.443054,Sex Offence
,-2.483254,51.443177,Sex Offence
,-2.482775,51.448241,ABSO
,-2.477446,51.450502,ABSO
,-2.478777,51.449849,ABSO
,-2.481617,51.45026,ABSO
,-2.481617,51.45026,ABSO
,-2.481617,51.45026,ABSO
,-2.477446,51.450502,Burglary
,-2.477446,51.450502,Arson
,-2.477735,51.449215,Arson
,-2.482775,51.448241,Vehicle crime
,-2.477446,51.450502,Sex Offence
,-2.513641,51.448137,ABSO
,-2.513641,51.448137,ABSO
,-2.518187,51.449294,ABSO
,-2.517066,51.449443,ABSO
,-2.513641,51.448137,ABSO
,-2.516128,51.449205,Burglary
,-2.518187,51.449294,Burglary
,-2.518051,51.450005,Arson
,-2.518051,51.450005,Arson
,-2.518051,51.450005,Drugs
,-2.518051,51.450005,Shoplifting
,-2.518051,51.450005,Shoplifting
,-2.518051,51.450005,Shoplifting
,-2.518051,51.450005,Shoplifting
,-2.518051,51.450005,Shoplifting
,-2.518051,51.450005,Shoplifting
,-2.513641,51.448137,Sex Offence
,-2.500426,51.449021,ABSO
,-2.500426,51.449021,ABSO
,-2.506402,51.448087,ABSO
,-2.506573,51.451854,ABSO
,-2.500426,51.449021,ABSO
,-2.51166,51.447273,Burglary
,-2.509929,51.445671,Arson
,-2.506573,51.451854,Public order
,-2.506573,51.451854,Public order
,-2.500426,51.449021,Vehicle crime
,-2.525214,51.445936,ABSO
,-2.524974,51.447592,Vehicle crime
,-2.522961,51.440156,ABSO
,-2.518998,51.440929,ABSO
,-2.516625,51.442234,ABSO
,-2.518879,51.43932,ABSO
,-2.522961,51.440156,ABSO
,-2.518879,51.43932,ABSO
,-2.518879,51.43932,ABSO
,-2.518879,51.43932,ABSO
,-2.518998,51.440929,Bike theft
,-2.518998,51.440929,Public order
,-2.518998,51.440929,Shoplifting
,-2.518998,51.440929,Shoplifting
,-2.509366,51.444172,Arson
,-2.504591,51.445685,Public order
,-2.502684,51.44626,Shoplifting
,-2.502684,51.44626,Shoplifting
,-2.502684,51.44626,Shoplifting
,-2.502684,51.44626,Shoplifting
,-2.500535,51.447177,Shoplifting
,-2.501326,51.447057,Sex Offence
,-2.504591,51.445685,Sex Offence
,-2.514627,51.437297,ABSO
,-2.513417,51.44098,ABSO
,-2.51447,51.441254,ABSO
,-2.518299,51.435078,ABSO
,-2.519028,51.437197,Burglary
,-2.473431,51.435196,ABSO
,-2.478395,51.433872,ABSO
,-2.476482,51.436739,Arson
,-2.494871,51.438354,ABSO
,-2.491871,51.438978,ABSO
,-2.489391,51.439788,ABSO
,-2.493313,51.437964,ABSO
,-2.493313,51.437964,Burglary
,-2.493691,51.44102,Public order
,-2.493313,51.437964,Shoplifting
,-2.493313,51.437964,Sex Offence
,-2.493313,51.437964,Sex Offence
,-2.489391,51.439788,Sex Offence
,-2.487621,51.434419,ABSO
,-2.480032,51.440501,ABSO
,-2.483053,51.439113,ABSO
,-2.481816,51.440458,Burglary
,-2.480753,51.439231,Vehicle crime
,-2.495717,51.435428,ABSO
,-2.507339,51.430019,Bike theft
,-2.507339,51.430019,Arson
,-2.507339,51.430019,Drugs
,-2.507339,51.430019,Drugs
,-2.497095,51.448397,ABSO
,-2.494682,51.446114,ABSO
,-2.493854,51.444103,ABSO
,-2.49399,51.44466,ABSO
,-2.493854,51.444103,ABSO
,-2.497095,51.448397,ABSO
,-2.493854,51.444103,ABSO
,-2.495524,51.44415,ABSO
,-2.493854,51.444103,ABSO
,-2.497095,51.448397,ABSO
,-2.495524,51.44415,ABSO
,-2.494682,51.446114,ABSO
,-2.494921,51.441653,Burglary
,-2.492539,51.442212,Burglary
,-2.49399,51.44466,Arson
,-2.497095,51.448397,Other theft
,-2.497095,51.448397,Public order
,-2.497095,51.448397,Shoplifting
,-2.497095,51.448397,Shoplifting
,-2.497095,51.448397,Shoplifting
,-2.497095,51.448397,Shoplifting
,-2.497095,51.448397,Mugging
,-2.493419,51.443773,Vehicle crime
,-2.474465,51.440605,ABSO
,-2.46839,51.440216,ABSO
,-2.46839,51.440216,Arson
,-2.474831,51.439803,Arson
,-2.46839,51.440216,Sex Offence
,-2.447846,51.117668,Vehicle crime
,-2.456143,51.111431,ABSO
,-2.459825,51.109672,ABSO
,-2.433607,51.10453,ABSO
,-2.44595,51.107694,Burglary
,-2.402946,51.121473,ABSO
,-2.421653,51.071609,ABSO
,-2.38649,51.087718,ABSO
,-2.38649,51.087718,ABSO
,-2.39829,51.13165,Arson
,-2.38649,51.087718,Sex Offence
,-2.526384,51.048721,ABSO
,-2.523404,51.045057,Arson
,-2.523404,51.045057,Arson
,-2.626437,51.056599,Other theft
,-2.512003,51.091291,ABSO
,-2.515606,51.087822,ABSO
,-2.515606,51.087822,ABSO
,-2.506934,51.091232,ABSO
,-2.518463,51.090516,Arson
,-2.509655,51.091985,Arson
,-2.513217,51.090009,Sex Offence
,-2.514182,51.08951,Sex Offence
,-2.536119,51.092379,ABSO
,-2.512057,51.094825,Other theft
,-2.676254,51.076563,ABSO
,-2.659882,51.056586,Public order
,-2.725205,51.097815,Burglary
,-2.725205,51.097815,Drugs
,-2.725205,51.097815,Vehicle crime
,-2.725205,51.097815,Vehicle crime
,-2.738023,51.052567,ABSO
,-2.738403,51.052259,ABSO
,-2.74047,51.053046,ABSO
,-2.738403,51.052259,ABSO
,-2.749996,51.058911,Arson
,-2.737793,51.05336,Drugs
,-2.748822,51.057777,Other theft
,-2.742173,51.053341,Sex Offence
,-2.742173,51.053341,Sex Offence
,-2.737897,51.055436,Sex Offence
,-2.738772,51.052148,Sex Offence
,-2.732342,51.054203,ABSO
,-2.733527,51.055149,ABSO
,-2.73426,51.05643,ABSO
,-2.728082,51.053708,ABSO
,-2.733527,51.055149,ABSO
,-2.733527,51.055149,Burglary
,-2.731683,51.055853,Public order
,-2.73075,51.053683,Robbery
,-2.731683,51.055853,Sex Offence
,-2.723446,51.052847,Sex Offence
,-2.731683,51.055853,Sex Offence
,-2.723446,51.052847,Sex Offence
,-2.831872,51.036631,ABSO
,-2.823573,51.039145,ABSO
,-2.823135,51.040173,ABSO
,-2.829392,51.037512,ABSO
,-2.822583,51.039593,ABSO
,-2.826613,51.036848,ABSO
,-2.822844,51.037415,Arson
,-2.834139,51.036588,Other theft
,-2.825665,51.040452,Other theft
,-2.827922,51.039879,Shoplifting
,-2.825665,51.040452,Sex Offence
,-2.81988,51.038389,Burglary
,-2.809692,51.042209,Sex Offence
,-2.800535,51.035618,Sex Offence
,-2.821655,51.045201,ABSO
,-2.807824,51.066052,Burglary
,-2.816468,51.072251,Arson
,-2.816897,51.052024,Vehicle crime
,-2.757625,51.028036,Burglary
,-2.422398,51.057812,ABSO
,-2.409071,51.057761,ABSO
,-2.415325,51.056686,ABSO
,-2.415325,51.056686,ABSO
,-2.415325,51.056686,ABSO
,-2.41549,51.056038,ABSO
,-2.415217,51.057406,ABSO
,-2.409071,51.057761,Shoplifting
,-2.409071,51.057761,Shoplifting
,-2.411933,51.05231,ABSO
,-2.400163,51.055669,ABSO
,-2.40162,51.057463,Other theft
,-2.411933,51.05231,Public order
,-2.41499,51.051166,Shoplifting
,-2.413828,51.048868,Shoplifting
,-2.413828,51.048868,Shoplifting
,-2.401115,51.058534,Sex Offence
,-2.410158,51.049978,Sex Offence
,-2.410158,51.049978,Sex Offence
,-2.401115,51.058534,Sex Offence
,-2.411691,51.05562,ABSO
,-2.411197,51.056152,ABSO
,-2.406698,51.054037,ABSO
,-2.417625,51.055455,ABSO
,-2.41018,51.05416,ABSO
,-2.408406,51.056801,ABSO
,-2.413158,51.053745,ABSO
,-2.408406,51.056801,ABSO
,-2.41018,51.05416,ABSO
,-2.41018,51.05416,ABSO
,-2.411197,51.056152,ABSO
,-2.412115,51.056725,Sex Offence
,-2.411197,51.056152,Sex Offence
,-2.408406,51.056801,Sex Offence
,-2.577102,51.020237,Arson
,-2.57014,51.034974,Other theft
,-2.579486,51.02161,Other theft
,-2.585586,50.999944,ABSO
,-2.607077,51.018556,Arson
,-2.58398,51.000294,Drugs
,-2.607077,51.018556,Sex Offence
,-2.585586,50.999944,Sex Offence
,-2.682062,51.00951,Other theft
,-2.647101,51.013872,ABSO
,-2.607145,50.973531,Arson
,-2.609018,50.975158,Arson
,-2.607048,50.974836,Vehicle crime
,-2.664813,51.024321,Sex Offence
,-2.869746,51.023325,Burglary
,-2.869174,51.023222,Burglary
,-2.835227,51.036005,Shoplifting
,-2.864447,51.025883,ABSO
,-2.870114,51.020868,ABSO
,-2.858663,51.025395,ABSO
,-2.847742,51.019234,Burglary
,-2.865123,51.018558,Burglary
,-2.873668,51.021102,Other theft
,-2.864859,51.024297,Sex Offence
,-2.923279,50.954751,ABSO
,-2.965352,50.978889,Other theft
,-2.924839,50.956628,Vehicle crime
,-2.905307,50.950126,Sex Offence
,-2.86091,50.990461,Bike theft
,-2.381619,50.985034,ABSO
,-2.399084,50.984949,Burglary
,-2.399946,50.980756,Arson
,-2.412395,50.975811,Public order
,-2.394474,50.973787,Sex Offence
,-2.395852,50.980104,Sex Offence
,-2.420688,50.998299,ABSO
,-2.416789,50.998897,Other theft
,-2.469711,50.96877,ABSO
,-2.457376,50.968558,ABSO
,-2.469711,50.96877,Arson
,-2.765727,50.976259,ABSO
,-2.765727,50.976259,Burglary
,-2.765727,50.977122,Arson
,-2.758262,50.970903,Arson
,-2.765727,50.976259,Arson
,-2.766888,50.976719,Other theft
,-2.765727,50.976259,Other theft
,-2.765727,50.976259,Other theft
,-2.765727,50.977122,Public order
,-2.766888,50.976719,Vehicle crime
,-2.765876,50.980125,Sex Offence
,-2.768572,50.978641,ABSO
,-2.742978,50.982395,Burglary
,-2.752043,50.984441,Burglary
,-2.742978,50.982395,Burglary
,-2.746842,50.981723,Arson
,-2.766071,50.98069,Other theft
,-2.782465,50.981418,Vehicle crime
,-2.779292,50.959506,Burglary
,-2.769303,50.972863,ABSO
,-2.769303,50.972863,ABSO
,-2.768492,50.975521,ABSO
,-2.770692,50.977629,ABSO
,-2.765013,50.970958,Other theft
,-2.766088,50.971347,Shoplifting
,-2.766088,50.971347,Shoplifting
,-2.766088,50.971347,Shoplifting
,-2.766514,50.974752,Vehicle crime
,-2.766088,50.971347,Sex Offence
,-2.80713,50.99249,ABSO
,-2.808623,50.964388,Burglary
,-2.795379,51.00936,Burglary
,-2.821972,50.978457,Burglary
,-2.817282,50.966926,Arson
,-2.8702,50.959197,Sex Offence
,-2.805171,50.947595,ABSO
,-2.813989,50.945547,Burglary
,-2.813989,50.945547,Burglary
,-2.813989,50.945547,Burglary
,-2.813989,50.945547,Burglary
,-2.813989,50.945547,Burglary
,-2.80546,50.9462,Burglary
,-2.813989,50.945547,Burglary
,-2.797962,50.933104,Burglary
,-2.804118,50.944302,Arson
,-2.804118,50.944302,Other theft
,-2.813989,50.945547,Other theft
,-2.80098,50.949773,Other theft
,-2.804162,50.941128,Other theft
,-2.80546,50.9462,Other theft
,-2.804162,50.941128,Other theft
,-2.807671,50.932489,Public order
,-2.813989,50.945547,Vehicle crime
,-2.822296,50.930651,Vehicle crime
,-2.805171,50.947595,Vehicle crime
,-2.80546,50.9462,Sex Offence
,-2.840977,50.932101,Vehicle crime
,-2.815291,50.949953,ABSO
,-2.80332,50.950854,ABSO
,-2.805639,50.952448,ABSO
,-2.807878,50.948566,Burglary
,-2.800667,50.953076,Drugs
,-2.80332,50.950854,Other theft
,-2.800667,50.953076,Other theft
,-2.80889,50.948649,Other theft
,-2.805639,50.952448,Other theft
,-2.815291,50.949953,Other theft
,-2.800667,50.953076,Other theft
,-2.807398,50.952103,Other theft
,-2.815464,50.948486,Public order
,-2.80889,50.948649,Shoplifting
,-2.807821,50.949394,Vehicle crime
,-2.80807,50.947315,Vehicle crime
,-2.815464,50.948486,Sex Offence
,-2.607724,50.951389,ABSO
,-2.610591,50.949594,Burglary
,-2.607724,50.951389,Drugs
,-2.607724,50.951389,Vehicle crime
,-2.610092,50.948436,Vehicle crime
,-2.609411,50.949753,Sex Offence
,-2.617286,50.958551,ABSO
,-2.620176,50.958481,ABSO
,-2.610778,50.958459,ABSO
,-2.619996,50.95672,Burglary
,-2.620176,50.958481,Other theft
,-2.622468,50.959548,Vehicle crime
,-2.615079,50.959632,Sex Offence
,-2.61445,50.957253,ABSO
,-2.604429,50.956343,ABSO
,-2.604429,50.956343,ABSO
,-2.61445,50.957253,ABSO
,-2.613782,50.957346,ABSO
,-2.604429,50.956343,ABSO
,-2.604429,50.956343,ABSO
,-2.607844,50.95726,Burglary
,-2.613639,50.956232,Arson
,-2.613782,50.957346,Arson
,-2.604429,50.956343,Other theft
,-2.604429,50.956343,Other theft
,-2.611836,50.956583,Shoplifting
,-2.611836,50.956583,Sex Offence
,-2.61134,50.955704,Sex Offence
,-2.613782,50.957346,Sex Offence
,-2.612212,50.957058,Sex Offence
,-2.621322,50.956911,ABSO
,-2.633188,50.956298,ABSO
,-2.633188,50.956298,ABSO
,-2.630349,50.954785,ABSO
,-2.661691,50.952238,ABSO
,-2.682649,50.95039,ABSO
,-2.661317,50.951961,ABSO
,-2.666754,50.953854,ABSO
,-2.661317,50.951961,ABSO
,-2.669421,50.950233,ABSO
,-2.669421,50.950233,ABSO
,-2.682649,50.95039,ABSO
,-2.664135,50.951891,Burglary
,-2.680409,50.952022,Burglary
,-2.675887,50.9465,Other theft
,-2.668932,50.953806,Other theft
,-2.682649,50.95039,Other theft
,-2.669912,50.952685,Other theft
,-2.679576,50.94566,Vehicle crime
,-2.645401,50.94991,ABSO
,-2.644978,50.952223,ABSO
,-2.644978,50.952223,ABSO
,-2.645401,50.94991,ABSO
,-2.64515,50.949228,ABSO
,-2.64515,50.949228,ABSO
,-2.64515,50.949228,Burglary
,-2.643929,50.947409,Arson
,-2.643929,50.947409,Arson
,-2.644978,50.952223,Other theft
,-2.643929,50.947409,Other theft
,-2.643929,50.947409,Other theft
,-2.643929,50.947409,Other theft
,-2.643929,50.947409,Other theft
,-2.648082,50.951289,Shoplifting
,-2.644978,50.952223,Vehicle crime
,-2.64852,50.95206,Sex Offence
,-2.643929,50.947409,Sex Offence
,-2.64852,50.95206,Sex Offence
,-2.635725,50.954405,ABSO
,-2.63719,50.945962,ABSO
,-2.636066,50.944934,ABSO
,-2.63719,50.945962,ABSO
,-2.63719,50.945962,Arson
,-2.63719,50.945962,Arson
,-2.63719,50.945962,Other theft
,-2.63719,50.945962,Other theft
,-2.636066,50.944934,Sex Offence
,-2.637799,50.944664,Sex Offence
,-2.636066,50.944934,Sex Offence
,-2.637731,50.9439,Sex Offence
,-2.64795,50.968357,Burglary
,-2.64602,50.95452,Other theft
,-2.661768,50.950592,ABSO
,-2.660213,50.952426,ABSO
,-2.661003,50.953887,ABSO
,-2.658394,50.951618,ABSO
,-2.660213,50.952426,ABSO
,-2.660881,50.954328,ABSO
,-2.661003,50.953887,ABSO
,-2.660218,50.952723,Bike theft
,-2.659199,50.950174,Arson
,-2.661003,50.953887,Arson
,-2.661768,50.950592,Drugs
,-2.664545,50.949722,Drugs
,-2.661003,50.953887,Other theft
,-2.664545,50.949722,Shoplifting
,-2.664545,50.949722,Sex Offence
,-2.664545,50.949722,Sex Offence
,-2.661003,50.953887,Sex Offence
,-2.659171,50.951173,Sex Offence
,-2.674689,50.947289,ABSO
,-2.669896,50.947587,ABSO
,-2.672208,50.946027,ABSO
,-2.672208,50.946027,Bike theft
,-2.659978,50.948866,Arson
,-2.672208,50.946027,Shoplifting
,-2.672208,50.946027,Shoplifting
,-2.672208,50.946027,Shoplifting
,-2.672208,50.946027,Shoplifting
,-2.654636,50.950668,ABSO
,-2.649893,50.950487,ABSO
,-2.648569,50.951493,ABSO
,-2.649202,50.949943,ABSO
,-2.648569,50.951493,ABSO
,-2.654245,50.952163,ABSO
,-2.650724,50.95185,ABSO
,-2.654343,50.949051,ABSO
,-2.649202,50.949943,ABSO
,-2.654245,50.952163,ABSO
,-2.647544,50.948414,ABSO
,-2.657018,50.949926,ABSO
,-2.654636,50.950668,Burglary
,-2.649202,50.949943,Arson
,-2.657018,50.949926,Arson
,-2.650724,50.95185,Arson
,-2.648569,50.951493,Arson
,-2.647544,50.948414,Public order
,-2.654245,50.952163,Sex Offence
,-2.654245,50.952163,Sex Offence
,-2.647544,50.948414,Sex Offence
,-2.648569,50.951493,Sex Offence
,-2.654245,50.952163,Sex Offence
,-2.657018,50.949926,Sex Offence
,-2.654245,50.952163,Sex Offence
,-2.650724,50.95185,Sex Offence
,-2.657435,50.953278,ABSO
,-2.660116,50.954585,ABSO
,-2.657435,50.953278,ABSO
,-2.657435,50.953278,Arson
,-2.660116,50.954585,Sex Offence
,-2.657435,50.953278,Sex Offence
,-2.633907,50.945297,ABSO
,-2.633552,50.952664,ABSO
,-2.633907,50.945297,ABSO
,-2.633907,50.945297,ABSO
,-2.633907,50.945297,ABSO
,-2.633907,50.945297,ABSO
,-2.633907,50.945297,ABSO
,-2.632709,50.954521,ABSO
,-2.633907,50.945297,ABSO
,-2.631116,50.954691,Burglary
,-2.631409,50.947954,Arson
,-2.633907,50.945297,Other theft
,-2.633907,50.945297,Other theft
,-2.631116,50.954691,Shoplifting
,-2.624909,50.949392,ABSO
,-2.624909,50.949392,ABSO
,-2.62934,50.94864,ABSO
,-2.624355,50.948397,ABSO
,-2.632687,50.950861,Burglary
,-2.627603,50.94757,Arson
,-2.628586,50.9518,Arson
,-2.628586,50.9518,Arson
,-2.628586,50.9518,Arson
,-2.624909,50.949392,Arson
,-2.628586,50.9518,Sex Offence
,-2.626769,50.951162,Sex Offence
,-2.628586,50.9518,Sex Offence
,-2.62659,50.952647,ABSO
,-2.62479,50.954338,ABSO
,-2.62659,50.952647,ABSO
,-2.62659,50.952647,ABSO
,-2.62659,50.952647,ABSO
,-2.627752,50.95542,ABSO
,-2.627752,50.95542,ABSO
,-2.624406,50.952191,Arson
,-2.625089,50.951117,Arson
